"Accession","InterPro ID","InterPro Name","Name"
"WP_022750723.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR003439', 'IPR003439', 'IPR003439', 'IPR003439', 'IPR003593', 'IPR003593', 'IPR005074', 'IPR005074', 'IPR005074', 'IPR005074', 'IPR011527', 'IPR011527', 'IPR011527', 'IPR011527', 'IPR017871', 'IPR017871', 'IPR027417', 'IPR027417', 'IPR027417', 'IPR027417', 'IPR033839', 'IPR033839', 'IPR036640', 'IPR036640', 'IPR036640', 'IPR036640', 'IPR039421', 'IPR039421']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-ABC_transporter-like_ATP-bd-ABC_transporter-like_ATP-bd-ABC_transporter-like_ATP-bd-ABC_transporter-like_ATP-bd-AAA+_ATPase-AAA+_ATPase-Peptidase_C39-Peptidase_C39-Peptidase_C39-Peptidase_C39-ABC1_TM_dom-ABC1_TM_dom-ABC1_TM_dom-ABC1_TM_dom-ABC_transporter-like_CS-ABC_transporter-like_CS-P-loop_NTPase-P-loop_NTPase-P-loop_NTPase-P-loop_NTPase-Lacticin_481_peptidase-Lacticin_481_peptidase-ABC1_TM_sf-ABC1_TM_sf-ABC1_TM_sf-ABC1_TM_sf-Type_1_exporter-Type_1_exporter","['ABC_6TM_T1SS_like', 'Cysteine proteinases', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Non cytoplasmic domain', 'Transmembrane region', 'Transmembrane region', 'Non cytoplasmic domain', 'Non cytoplasmic domain', 'ABC_6TM_T1SS_like', 'Cysteine proteinases', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Cytoplasmic domain', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Transmembrane region', 'Non cytoplasmic domain', 'Transmembrane region', 'Transmembrane region', 'Non cytoplasmic domain', 'Non cytoplasmic domain', 'ABC_TRANSPORTER_2', 'ABC_tran', 'ABC_TRANSPORTER_2', 'ABC_tran', 'AAA_5', 'AAA_5', 'PEPTIDASE_C39', 'Peptidase_C39', 'PEPTIDASE_C39', 'Peptidase_C39', 'ABC_TM1F', 'ABC_membrane', 'ABC_TM1F', 'ABC_membrane', 'ABC_TRANSPORTER_1', 'ABC_TRANSPORTER_1', 'P-loop containing nucleoside triphosphate hydrolases', nan, 'P-loop containing nucleoside triphosphate hydrolases', nan, 'Peptidase_C39F', 'Peptidase_C39F', 'ABC transporter transmembrane region', 'ABC transporter type 1, transmembrane domain', 'ABC transporter transmembrane region', 'ABC transporter type 1, transmembrane domain', 'ATP-DEPENDENT PERMEASE MDL1, MITOCHONDRIAL', 'ATP-DEPENDENT PERMEASE MDL1, MITOCHONDRIAL']"
"WP_024099097.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR006311', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-TAT_signal-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'SignalP-TM', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide N-region', 'Signal peptide H-region', 'Signal peptide C-region', 'TAT', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_027246543.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR006311', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-TAT_signal-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'SignalP-noTM', 'SignalP-TM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide N-region', 'Signal peptide H-region', 'Signal peptide C-region', 'TAT', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_027891923.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000326', 'IPR036938', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxidase-P_Acid_Pase_2/haloperoxi_sf-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","[nan, 'SignalP-TM', 'PAP2_haloperoxidase', 'PAP2_haloperoxidase', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide C-region', 'Signal peptide N-region', 'PAP2', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_028137904.1","[nan, nan, 'IPR000326', 'IPR000326', 'IPR036938']","Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxidase-P_Acid_Pase_2/haloperoxidase-P_Acid_Pase_2/haloperoxi_sf","[nan, 'disorder_prediction', 'PAP2', 'acid_phosph_2', 'Acid phosphatase/Vanadium-dependent haloperoxidase']"
"WP_028475870.1","[nan, nan, 'IPR001041', 'IPR001041', 'IPR004489', 'IPR006058', 'IPR009051', 'IPR012675', 'IPR017896', 'IPR025192', 'IPR036010', 'IPR050573']","Unintegrated-Unintegrated-2Fe-2S_ferredoxin-type-2Fe-2S_ferredoxin-type-Succ_DH/fum_Rdtase_Fe-S-2Fe2S_fd_BS-Helical_ferredxn-Beta-grasp_dom_sf-4Fe4S_Fe-S-bd-Succ_DH/fum_Rdtase_N-2Fe-2S_ferredoxin-like_sf-SDH/FRD_Iron-Sulfur","['PRK12386.1', 'alpha-helical ferredoxin', 'fer2', '2FE2S_FER_2', 'dhsB', '2FE2S_FER_1', nan, nan, 'Fer4_8', 'Fer2_3', '2Fe-2S ferredoxin-like', 'SUCCINATE DEHYDROGENASE IRON-SULFUR PROTEIN']"
"WP_036368406.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR001227', 'IPR006162', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR011032', 'IPR013154', 'IPR013968', 'IPR014030', 'IPR014031', 'IPR014043', 'IPR014043', 'IPR016035', 'IPR016035', 'IPR016036', 'IPR016036', 'IPR016039', 'IPR016039', 'IPR016039', 'IPR018201', 'IPR018201', 'IPR020806', 'IPR020807', 'IPR020841', 'IPR020841', 'IPR020841', 'IPR020843', 'IPR036291', 'IPR036291', 'IPR036291', 'IPR036291', 'IPR036291', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR042104', 'IPR049551', 'IPR049552', 'IPR049900', 'IPR050091']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Ac_transferase_dom_sf-Ppantetheine_attach_site-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-GroES-like_sf-ADH-like_N-PKS_KR-Ketoacyl_synth_N-Ketoacyl_synth_C-Acyl_transferase_dom-Acyl_transferase_dom-Acyl_Trfase/lysoPLipase-Acyl_Trfase/lysoPLipase-Malonyl_transacylase_ACP-bd-Malonyl_transacylase_ACP-bd-Thiolase-like-Thiolase-like-Thiolase-like-Ketoacyl_synth_AS-Ketoacyl_synth_AS-PKS_PP-bd-PKS_DH-PKS_Beta-ketoAc_synthase_dom-PKS_Beta-ketoAc_synthase_dom-PKS_Beta-ketoAc_synthase_dom-PKS_ER-NAD(P)-bd_dom_sf-NAD(P)-bd_dom_sf-NAD(P)-bd_dom_sf-NAD(P)-bd_dom_sf-NAD(P)-bd_dom_sf-ACP-like_sf-ACP-like_sf-ACP-like_sf-PKS_dehydratase_sf-PKS_DH_C-PKS_DH_N-PKS_mFAS_DH-PKS_NRPS_Biosynth_Enz","['disorder_prediction', 'disorder_prediction', 'KR_1_SDR_x', 'PKS', 'PKS', 'enoyl_red', 'KR_2_FAS_SDR_x', 'PKS_KR', '17clusters_betabranch_W', nan, nan, nan, nan, nan, nan, 'CurL-like_PKS_C', 'ADH_zinc_N_2', nan, 'PHOSPHOPANTETHEINE', 'CARRIER', 'CARRIER', 'PP-binding', 'GroES-like', 'ADH_N', 'KR', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'PKS_AT', 'Acyl_transf_1', 'FabD/lysophospholipase-like', 'FabD/lysophospholipase-like', 'Probable ACP-binding domain of malonyl-CoA ACP transacylase', 'Probable ACP-binding domain of malonyl-CoA ACP transacylase', nan, 'Thiolase-like', 'Thiolase-like', 'KS3_1', 'KS3_1', 'PKS_PP', 'PKS_DH', 'KS3_2', 'KS3_2', 'PKS_KS', 'PKS_ER_names_mod', 'NAD(P)-binding Rossmann-fold domains', 'NAD(P)-binding Rossmann-fold domains', 'NAD(P)-binding Rossmann-fold domains', 'NAD(P)-binding Rossmann-fold domains', 'NAD(P)-binding Rossmann-fold domains', nan, 'ACP-like', 'ACP-like', 'Polyketide synthase dehydratase', 'PS-DH', 'PKS_DH_N', 'PKS_MFAS_DH', 'FATTY ACID SYNTHASE']"
"WP_037346386.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000873', 'IPR001242', 'IPR006162', 'IPR006162', 'IPR006162', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR010060', 'IPR010071', 'IPR020806', 'IPR020845', 'IPR020845', 'IPR020845', 'IPR023213', 'IPR023213', 'IPR025110', 'IPR029058', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR045851', 'IPR045851', 'IPR045851']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-AMP-dep_synth/lig_dom-Condensatn-Ppantetheine_attach_site-Ppantetheine_attach_site-Ppantetheine_attach_site-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-NRPS_synth-AA_adenyl_dom-PKS_PP-bd-AMP-binding_CS-AMP-binding_CS-AMP-binding_CS-CAT-like_dom_sf-CAT-like_dom_sf-AMP-bd_C-AB_hydrolase_fold-ACP-like_sf-ACP-like_sf-ACP-like_sf-ACP-like_sf-AMP-bd_C_sf-AMP-bd_C_sf-AMP-bd_C_sf","['disorder_prediction', 'NONRIBOSOMAL PEPTIDE SYNTHETASE', 'PRK04813.1', 'A_NRPS_Srf_like', 'A_NRPS_Srf_like', 'DCL_NRPS', 'DCL_NRPS', 'DCL_NRPS', nan, 'Nonribosomal peptide synthetase, condensation domain', nan, 'Luciferase; Domain 3', 'Nonribosomal peptide synthetase, condensation domain', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'Acetyl-CoA synthetase-like', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'CoA-dependent acyltransferases', 'AMP-binding', 'Condensation', 'PHOSPHOPANTETHEINE', 'PHOSPHOPANTETHEINE', 'PHOSPHOPANTETHEINE', 'CARRIER', 'CARRIER', 'CARRIER', 'PP-binding', 'NRPS-para261', 'AA-adenyl-dom', 'PKS_PP', 'AMP_BINDING', 'AMP_BINDING', 'AMP_BINDING', nan, nan, 'AMP-binding_C', 'alpha/beta hydrolase', nan, 'ACP-like', 'ACP-like', 'ACP-like', nan, nan, nan]"
"WP_038515022.1","[nan, nan, 'IPR003819', 'IPR003819', 'IPR042098', 'IPR042098', 'IPR050411', 'IPR050411']","Unintegrated-Unintegrated-TauD/TfdA-like-TauD/TfdA-like-TauD-like_sf-TauD-like_sf-AlphaKG_dependent_hydroxylases-AlphaKG_dependent_hydroxylases","['Clavaminate synthase-like', 'Clavaminate synthase-like', 'TauD', 'TauD', nan, nan, 'GAMMA-BUTYROBETAINE HYDROXYLASE-RELATED', 'GAMMA-BUTYROBETAINE HYDROXYLASE-RELATED']"
"WP_040182434.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR036938', 'IPR036938', 'IPR052559', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxi_sf-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'SignalP-TM', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide N-region', 'Signal peptide H-region', 'Signal peptide C-region', 'PAP2_haloperoxidase', nan, 'SignalP-TM', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide N-region', 'Signal peptide H-region', 'Signal peptide C-region', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED', 'PEROXIDASE-RELATED']"
"WP_040250729.1","['IPR001031', 'IPR001031', 'IPR012223', 'IPR012223', 'IPR029058', 'IPR029058', 'IPR029058', 'IPR029058']","Thioesterase-Thioesterase-TEII-TEII-AB_hydrolase_fold-AB_hydrolase_fold-AB_hydrolase_fold-AB_hydrolase_fold","['Thioesterase', 'Thioesterase', 'THIOESTERASE', 'THIOESTERASE', 'alpha/beta hydrolase', 'alpha/beta-Hydrolases', 'alpha/beta hydrolase', 'alpha/beta-Hydrolases']"
"WP_040963265.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR001227', 'IPR009081', 'IPR009081', 'IPR011032', 'IPR013154', 'IPR013968', 'IPR014030', 'IPR014031', 'IPR014043', 'IPR014043', 'IPR016035', 'IPR016036', 'IPR016039', 'IPR016039', 'IPR018201', 'IPR020806', 'IPR020807', 'IPR020841', 'IPR020841', 'IPR020843', 'IPR032821', 'IPR036291', 'IPR036291', 'IPR036291', 'IPR036736', 'IPR036736', 'IPR042104', 'IPR049551', 'IPR049552', 'IPR049900', 'IPR050091', 'IPR053386']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Ac_transferase_dom_sf-PP-bd_ACP-PP-bd_ACP-GroES-like_sf-ADH-like_N-PKS_KR-Ketoacyl_synth_N-Ketoacyl_synth_C-Acyl_transferase_dom-Acyl_transferase_dom-Acyl_Trfase/lysoPLipase-Malonyl_transacylase_ACP-bd-Thiolase-like-Thiolase-like-Ketoacyl_synth_AS-PKS_PP-bd-PKS_DH-PKS_Beta-ketoAc_synthase_dom-PKS_Beta-ketoAc_synthase_dom-PKS_ER-PKS_assoc-NAD(P)-bd_dom_sf-NAD(P)-bd_dom_sf-NAD(P)-bd_dom_sf-ACP-like_sf-ACP-like_sf-PKS_dehydratase_sf-PKS_DH_C-PKS_DH_N-PKS_mFAS_DH-PKS_NRPS_Biosynth_Enz-MBFA_synthase","['PKS', 'enoyl_red', 'PKS_KR', nan, nan, nan, nan, nan, 'ADH_zinc_N_2', nan, 'CARRIER', 'PP-binding', 'GroES-like', 'ADH_N', 'KR', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'PKS_AT', 'Acyl_transf_1', 'FabD/lysophospholipase-like', 'Probable ACP-binding domain of malonyl-CoA ACP transacylase', 'Thiolase-like', nan, 'KS3_1', 'PKS_PP', 'PKS_DH', 'KS3_2', 'PKS_KS', 'PKS_ER_names_mod', 'KAsynt_C_assoc', 'NAD(P)-binding Rossmann-fold domains', 'NAD(P)-binding Rossmann-fold domains', 'NAD(P)-binding Rossmann-fold domains', 'ACP-like', nan, 'Polyketide synthase dehydratase', 'PS-DH', 'PKS_DH_N', 'PKS_MFAS_DH', 'FATTY ACID SYNTHASE', 'Pks2_ls1_myc']"
"WP_041376582.1","[nan, 'IPR000794', 'IPR000794', 'IPR014030', 'IPR014031', 'IPR016039', 'IPR016039', 'IPR016039', 'IPR018201', 'IPR020841', 'IPR020841']","Unintegrated-Beta-ketoacyl_synthase-Beta-ketoacyl_synthase-Ketoacyl_synth_N-Ketoacyl_synth_C-Thiolase-like-Thiolase-like-Thiolase-like-Ketoacyl_synth_AS-PKS_Beta-ketoAc_synthase_dom-PKS_Beta-ketoAc_synthase_dom","['PRK09185.1', 'KAS_I_II', 'POLYKETIDE SYNTHASE-RELATED', 'ketoacyl-synt', 'Ketoacyl-synt_C', nan, 'Thiolase-like', 'Thiolase-like', 'KS3_1', 'KS3_2', 'PKS_KS']"
"WP_041742897.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000326', 'IPR000326', 'IPR001011', 'IPR001011', 'IPR036938']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxidase-P_Acid_Pase_2/haloperoxidase-Acid_Pase_classA_bac-Acid_Pase_classA_bac-P_Acid_Pase_2/haloperoxi_sf","['Phosphatidic acid phosphatase type 2/haloperoxidase', 'PROKAR_LIPOPROTEIN', 'SignalP-TM', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide C-region', 'Signal peptide N-region', 'PAP2', 'acid_phosph_2', 'PAP2_acid_phosphatase', 'Acid_Ptase_ClsA', 'Acid phosphatase/Vanadium-dependent haloperoxidase']"
"WP_044290862.1","[nan, 'IPR036938', 'IPR049283', 'IPR052559']","Unintegrated-P_Acid_Pase_2/haloperoxi_sf-DUF6851-V-haloperoxidase","['Phosphatidic acid phosphatase type 2/haloperoxidase', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'DUF6851', 'PEROXIDASE-RELATED']"
"WP_044495335.1","[nan, nan, 'IPR003029', 'IPR003029', 'IPR003029', 'IPR003029', 'IPR003029', 'IPR012340', 'IPR012340', 'IPR012340', 'IPR012340', 'IPR012340', 'IPR035104', 'IPR050437']","Unintegrated-Unintegrated-S1_domain-S1_domain-S1_domain-S1_domain-S1_domain-NA-bd_OB-fold-NA-bd_OB-fold-NA-bd_OB-fold-NA-bd_OB-fold-NA-bd_OB-fold-Ribosomal_protein_S1-like-Ribos_protein_bS1-like","['S1_RPS1_repeat_ec1_hs1', 'S1_RPS1_repeat_ec2_hs2', 'S1', 'S1_6', 'S1', 'S1', 'S1', nan, nan, 'Nucleic acid-binding proteins', 'Nucleic acid-binding proteins', 'Nucleic acid-binding proteins', 'RIBOSOMALS1', '30S RIBOSOMAL PROTEIN S1']"
"WP_044853116.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR000326', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxidase-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'SignalP-TM', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide H-region', 'Signal peptide C-region', 'Signal peptide N-region', 'PAP2', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_047018063.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR006311', 'IPR036938', 'IPR049283', 'IPR052559', 'IPR055161']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-TAT_signal-P_Acid_Pase_2/haloperoxi_sf-DUF6851-V-haloperoxidase-NapH1-like_2nd","['PAP2_haloperoxidase', nan, 'SignalP-noTM', 'SignalP-TM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide N-region', 'Signal peptide H-region', 'Signal peptide C-region', 'TAT', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'DUF6851', 'PEROXIDASE-RELATED', 'VCPO_2nd']"
"WP_047332984.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR001227', 'IPR002364', 'IPR006162', 'IPR009081', 'IPR009081', 'IPR009081', 'IPR011032', 'IPR013154', 'IPR013968', 'IPR014030', 'IPR014031', 'IPR014043', 'IPR014043', 'IPR016035', 'IPR016035', 'IPR016036', 'IPR016036', 'IPR016039', 'IPR016039', 'IPR016039', 'IPR018201', 'IPR018201', 'IPR020806', 'IPR020807', 'IPR020841', 'IPR020841', 'IPR020841', 'IPR020843', 'IPR036291', 'IPR036291', 'IPR036291', 'IPR036291', 'IPR036291', 'IPR036736', 'IPR036736', 'IPR036736', 'IPR042104', 'IPR049551', 'IPR049552', 'IPR049900', 'IPR050091']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Ac_transferase_dom_sf-Quin_OxRdtase/zeta-crystal_CS-Ppantetheine_attach_site-PP-bd_ACP-PP-bd_ACP-PP-bd_ACP-GroES-like_sf-ADH-like_N-PKS_KR-Ketoacyl_synth_N-Ketoacyl_synth_C-Acyl_transferase_dom-Acyl_transferase_dom-Acyl_Trfase/lysoPLipase-Acyl_Trfase/lysoPLipase-Malonyl_transacylase_ACP-bd-Malonyl_transacylase_ACP-bd-Thiolase-like-Thiolase-like-Thiolase-like-Ketoacyl_synth_AS-Ketoacyl_synth_AS-PKS_PP-bd-PKS_DH-PKS_Beta-ketoAc_synthase_dom-PKS_Beta-ketoAc_synthase_dom-PKS_Beta-ketoAc_synthase_dom-PKS_ER-NAD(P)-bd_dom_sf-NAD(P)-bd_dom_sf-NAD(P)-bd_dom_sf-NAD(P)-bd_dom_sf-NAD(P)-bd_dom_sf-ACP-like_sf-ACP-like_sf-ACP-like_sf-PKS_dehydratase_sf-PKS_DH_C-PKS_DH_N-PKS_mFAS_DH-PKS_NRPS_Biosynth_Enz","['PKS_plus_SDR', 'disorder_prediction', 'disorder_prediction', 'KR_1_SDR_x', 'PKS', 'PKS', 'enoyl_red', 'KR_2_FAS_SDR_x', 'PKS_KR', '17clusters_betabranch_W', nan, nan, nan, nan, nan, nan, 'CurL-like_PKS_C', 'ADH_zinc_N_2', nan, 'QOR_ZETA_CRYSTAL', 'PHOSPHOPANTETHEINE', 'CARRIER', 'CARRIER', 'PP-binding', 'GroES-like', 'ADH_N', 'KR', 'ketoacyl-synt', 'Ketoacyl-synt_C', 'PKS_AT', 'Acyl_transf_1', 'FabD/lysophospholipase-like', 'FabD/lysophospholipase-like', 'Probable ACP-binding domain of malonyl-CoA ACP transacylase', 'Probable ACP-binding domain of malonyl-CoA ACP transacylase', nan, 'Thiolase-like', 'Thiolase-like', 'KS3_1', 'KS3_1', 'PKS_PP', 'PKS_DH', 'KS3_2', 'KS3_2', 'PKS_KS', 'PKS_ER_names_mod', 'NAD(P)-binding Rossmann-fold domains', 'NAD(P)-binding Rossmann-fold domains', 'NAD(P)-binding Rossmann-fold domains', 'NAD(P)-binding Rossmann-fold domains', 'NAD(P)-binding Rossmann-fold domains', nan, 'ACP-like', 'ACP-like', 'Polyketide synthase dehydratase', 'PS-DH', 'PKS_DH_N', 'PKS_MFAS_DH', 'FATTY ACID SYNTHASE']"
"WP_050799714.1","[nan, nan, nan, nan, nan, nan, 'IPR000600', 'IPR000600', 'IPR005471', 'IPR036388', 'IPR036390', 'IPR043129']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-ROK-ROK-Tscrpt_reg_IclR_N-WH-like_DNA-bd_sf-WH_DNA-bd_sf-ATPase_NBD","['ASKHA_ATPase_ROK', 'disorder_prediction', 'disorder_prediction', nan, nan, nan, 'ROK (REPRESSOR, ORF, KINASE) FAMILY', 'ROK', 'HTH_IclR', nan, '""Winged helix"" DNA-binding domain', 'Actin-like ATPase domain']"
"WP_051290453.1","[nan, nan, nan, 'IPR000326', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-P_Acid_Pase_2/haloperoxidase-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'disorder_prediction', 'PAP2', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
"WP_052085983.1","[nan, nan, nan, 'IPR016119', 'IPR036938', 'IPR041067', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Br/Cl_peroxidase_C-P_Acid_Pase_2/haloperoxi_sf-VCPO_N-V-haloperoxidase","['PAP2_haloperoxidase', 'disorder_prediction', 'Phosphatidic acid phosphatase type 2/haloperoxidase', nan, 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'VCPO_N', 'PEROXIDASE-RELATED']"
"WP_052463824.1","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'IPR006311', 'IPR036938', 'IPR052559']","Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-Unintegrated-TAT_signal-P_Acid_Pase_2/haloperoxi_sf-V-haloperoxidase","['PAP2_haloperoxidase', nan, 'SignalP-TM', 'SignalP-noTM', 'SignalP-noTM', 'Non cytoplasmic domain', 'Signal Peptide', 'Signal peptide N-region', 'Signal peptide H-region', 'Signal peptide C-region', 'TAT', 'Acid phosphatase/Vanadium-dependent haloperoxidase', 'PEROXIDASE-RELATED']"
